ID,SMILES
CHEMBL4067508,Cc1noc(C)c1CNC1CCc2c(sc3ncn(Cc4ccc5ccccc5c4)c(=O)c23)C1
CHEMBL4067348,Cc1cc(C)nc(SCC(=O)Nc2cccc(C(=O)c3ccccc3)c2)n1
CHEMBL4067340,O=c1c2c3c(sc2ncn1Cc1cccc2cccnc12)CC(NCC1CCCO1)CC3
CHEMBL4067313,O=c1c2c3c(sc2ncn1Cc1ccccc1)CC(NCc1ccccc1Cl)CC3
CHEMBL4066736,O=c1c2c3c(sc2ncn1Cc1ccc2cccnc2c1)CC(NCC1CCOC1)CC3
CHEMBL4066659,O=c1c2c3c(sc2ncn1Cc1ccc2ccccc2c1)CC(NCCC1CCCCC1)CC3
CHEMBL4066558,O=c1c2c3c(sc2ncn1Cc1ccccc1)CC(NCc1ccccc1)CC3
CHEMBL4066102,O=c1c2c3c(sc2ncn1Cc1cccc2ccccc12)CC(NCc1ccccc1F)CC3
CHEMBL4065883,COc1ccc(CNCCc2sc3ncn(Cc4c(OC)ccc5ccccc45)c(=O)c3c2C)cc1
CHEMBL4065758,COc1ccc(Cn2cnc3sc4c(c3c2=O)CCC(NCc2cccs2)C4)c2ccccc12
CHEMBL4065368,COc1cccc(CNC2CCc3c(sc4ncn(Cc5ccc6ccccc6c5)c(=O)c34)C2)c1
CHEMBL4065311,O=c1c2c3c(sc2ncn1Cc1ccc2ccccc2c1)CC(NC1CCCC1)CC3
CHEMBL4065166,COc1ccc2ccccc2c1Cn1cnc2sc3c(c2c1=O)CCC(NCCN1CCOCC1)C3
CHEMBL4064912,COc1ccc(CNC2CCc3c(sc4ncn(Cc5cccc(OC)c5)c(=O)c34)C2)cc1
CHEMBL4064852,O=c1c2c3c(sc2ncn1Cc1cccc2cccnc12)CC(Nc1ccc(F)cc1)CC3
CHEMBL4064640,O=c1c2c3c(sc2ncn1Cc1cccc2ccccc12)CC(NCC1CCOC1)CC3
CHEMBL4064535,O=c1c2c3c(sc2ncn1Cc1cccc2ccccc12)CC(NCc1ccccn1)CC3
CHEMBL4064484,COc1ccc(CNC2CCc3c(sc4ncn(Cc5cccc6cccnc56)c(=O)c34)C2)cn1
CHEMBL4064346,COc1cccc(CNC2CCc3c(sc4ncn(Cc5cccc6ccccc56)c(=O)c34)C2)c1
CHEMBL4064285,O=c1c2c3c(sc2ncn1Cc1cccc2cccnc12)CC(NC1CCOCC1)CC3
CHEMBL4063968,COc1ccccc1Cn1cnc2sc3c(c2c1=O)CCC(NCc1ccncc1)C3
CHEMBL4063928,COc1ccccc1CCNC1CCc2c(sc3ncn(Cc4ccc(OC)c5ccccc45)c(=O)c23)C1
CHEMBL4063879,COc1cccc(CNC2CCc3c(sc4ncn(Cc5cccc(OC)c5)c(=O)c34)C2)c1
CHEMBL4063821,O=c1c2c3c(sc2ncn1Cc1cccc2ccccc12)CC(NCc1cccc(F)c1)CC3
CHEMBL4063820,O=c1c2c3c(sc2ncn1Cc1cccc(-c2ccccc2)c1)CC(Nc1ccc(F)cc1)CC3
CHEMBL4063332,COc1ccc2ccccc2c1Cn1cnc2sc3c(c2c1=O)CCC(NCc1cccc(Cl)c1)C3
CHEMBL4062859,O=c1c2c3c(sc2ncn1Cc1cccc(-c2ccccc2)c1)CC(NCCC1CCCCC1)CC3
CHEMBL4062401,O=c1c2c3c(sc2ncn1Cc1cccc2cccnc12)CC(NCCN1CCOCC1)CC3
CHEMBL4062236,OCCCc1nc(-c2ccc(Cl)cc2)no1
CHEMBL4061923,COc1ccc2ccccc2c1Cn1cnc2sc3c(c2c1=O)CCC(NCCc1ccncc1)C3
CHEMBL4061689,COc1ccc2ccccc2c1Cn1cnc2sc3c(c2c1=O)CCC(NCC1CCCCC1)C3
CHEMBL4061553,O=c1c2c3c(sc2ncn1Cc1cccc2cccnc12)CC(NCc1ccco1)CC3
CHEMBL4061543,COc1ccccc1CNC1CCc2c(sc3ncn(Cc4cccc5cccnc45)c(=O)c23)C1
CHEMBL4060655,O=c1c2c3c(sc2ncn1Cc1ccc2ccccc2c1)CC(NCC1CCCCC1)CC3
CHEMBL4060504,Cc1cc(C)nc(SCC(=O)Nc2cccc(CNc3ccccc3)c2)n1
CHEMBL4060452,Cc1cc(C)nc(SCC(=O)Nc2cccc(COc3cccc4cccnc34)c2)n1
CHEMBL4059756,CC(C)OC(=O)Nc1ccc2c(c1)C(NC(=O)Nc1cccc(C#N)c1)CC(C)(C)O2
CHEMBL4059471,Cc1cc(C)nc(SCC(=O)Nc2ccc(CNc3ccccc3)cc2)n1
CHEMBL405170,O=C(/C=C/c1cc(Br)c(O)c(Br)c1)CC(=O)/C=C/c1cc(Br)c(O)c(Br)c1
CHEMBL405156,O=C1CC(c2ccc(F)cc2)c2c(ccc3cc(Br)ccc23)O1
CHEMBL403988,Cc1ccc2c3c(ccc2c1)OC(=O)CC3c1ccccc1
CHEMBL402446,O=C1CC(c2ccccc2)c2c(ccc3cc(Br)ccc23)N1
CHEMBL3973267,CC(=S)NCCCC[C@@H]1NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CCCCCCC(=O)NCCC[C@@H](C(N)=O)NC1=O
CHEMBL3972352,CCCCCCC(=S)NCCCCC(NC(=O)Oc1ccccc1)C(=O)Nc1ccccc1
CHEMBL3969626,O=C(/C=C/c1ccc(O)c(O)c1)NC(Cc1c[nH]c2ccccc12)C(=O)O
CHEMBL3968962,CCCC(=S)NCCCCC(NC(=O)Oc1ccccc1)C(=O)Nc1ccccc1
CHEMBL3964797,CC(=S)NCCCC[C@@H]1NC(=O)[C@H](Cc2csc3ccccc23)NC(=O)CCCCCCC(=O)NCCC[C@@H](C(N)=O)NC1=O
CHEMBL3963404,COc1c(Cl)cc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1Cl
CHEMBL3962289,CCCC[C@@H]1NC(=O)CCCCCCC(=O)NC[C@@H](C(N)=O)NC(=O)[C@H](CCCCNC(C)=S)NC1=O
CHEMBL3958531,COc1c(Br)cc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1Br
CHEMBL3956664,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C(CC=C(C)C)=C2OCC(=O)O
CHEMBL3951539,Nc1cc(NC(=O)Nc2cccc(C(=O)Nc3cccc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)c3)c2)cc(C(=O)Nc2cccc(C(=O)Nc3ccc(S(=O)(=O)O)c4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)c2)c1.[Na].[Na].[Na].[Na].[Na].[Na]
CHEMBL3944975,CCCCCC1CC(=O)c2cc(C3(C(F)(F)F)N=N3)ccc2O1
CHEMBL3943751,CC(=S)NCCCC[C@@H]1NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CCCCCCC(=O)NCCCC[C@@H](C(N)=O)NC1=O
CHEMBL3940508,CCCCCCCCCCCCCC(=S)NCCCCC(NC(=O)Oc1ccccc1)C(=O)Nc1ccccc1
CHEMBL3935771,CC(=S)NCCCC[C@@H]1NC(=O)[C@H](Cc2csc3ccccc23)NC(=O)CCCCCCC(=O)NCC[C@@H](C(N)=O)NC1=O
CHEMBL3935689,CC(=S)NCCCC[C@@H]1NC(=O)CNCCC(=O)NCCCC[C@@H](C(N)=O)NC1=O
CHEMBL3934785,CCCC[C@@H]1NC(=O)CCCCCCC(=O)NCC[C@@H](C(N)=O)NC(=O)[C@H](CCCCNC(C)=S)NC1=O
CHEMBL3931028,CCCCOc1c(Cl)cc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1Cl
CHEMBL3929155,CC(=S)NCCCC[C@@H]1NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CCCCCCC(=O)NC[C@@H](C(N)=O)NC1=O
CHEMBL3925899,CC(=S)NCCCC[C@@H]1NC(=O)[C@H](Cc2csc3ccccc23)NC(=O)CCCCCCC(=O)NCCCC[C@@H](C(N)=O)NC1=O
CHEMBL3917969,CCCC[C@@H]1NC(=O)CCCCCCC(=O)NCCC[C@@H](C(N)=O)NC(=O)[C@H](CCCCNC(C)=S)NC1=O
CHEMBL3916893,CC(=S)NCCCC[C@@H]1NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CCCCCCC(=O)NCC[C@@H](C(N)=O)NC1=O
CHEMBL3916500,Cc1ccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1Br
CHEMBL3907817,CC(=S)NCCCC[C@@H]1NC(=O)[C@H](Cc2csc3ccccc23)NC(=O)CCCCCCC(=O)NC[C@@H](C(N)=O)NC1=O
CHEMBL3907731,CC(=S)NCCCC[C@@H]1NC(=O)CNC(=O)CCCCCCC(=O)NCCCC[C@@H](C(N)=O)NC1=O
CHEMBL3889954,CCCC[C@@H]1NC(=O)CCCCCCC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](CCCCNC(C)=S)NC1=O
CHEMBL3889559,CCOc1c(Cl)cc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1Cl
CHEMBL3885246,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=O)CI)NC(=O)[C@H](CCCCNC(C)=O)NC(C)=O)C(N)=O
CHEMBL387201,COCc1cc(-c2c(COC)cc(O)c(O)c2O)c(O)c(O)c1O
CHEMBL3828225,CC(C)=CCC/C(C)=C/C[C@@H]1C[C@]2(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C(=O)C(Cc3ccc(O)c(O)c3)=C2O)[C@@]1(C)CCC=C(C)C
CHEMBL382277,NC(=O)C1CCCC2c3cc(Cl)ccc3NC12
CHEMBL380797,CC(NC(=O)c1ccccc1/N=C/c1c(O)ccc2ccccc12)c1ccccc1
CHEMBL3806274,NC(=O)c1cncc(OCc2cccc(NC(=O)C34CC5CC(CC(C5)C3)C4)c2)c1
CHEMBL3806268,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4ccncc4)cc3)c2)c1
CHEMBL3806257,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccncc3)c2)c1
CHEMBL3806238,CCc1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1
CHEMBL3806225,NC(=O)c1cncc(OCc2cccc(NC(=O)c3cccs3)c2)c1
CHEMBL3806221,NC(=O)c1cncc(OCc2cccc(NC(=O)CCc3ccccc3)c2)c1
CHEMBL3806211,NC(=O)c1cncc(OCc2cccc(NC(=O)/C=C/c3ccccn3)c2)c1
CHEMBL3806092,Cc1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1
CHEMBL3806073,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(OCc4ccccc4)cc3)c2)c1
CHEMBL3806063,NC(=O)c1cncc(OCc2cccc(NC(=O)c3cccnc3)c2)c1
CHEMBL3806033,CC(C)(C)c1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1
CHEMBL3806002,NC(=O)c1cncc(OCc2cccc(NC(=O)Cc3ccccc3)c2)c1
CHEMBL3806001,Cc1cccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)c1
CHEMBL3805997,Cc1ccccc1C(=O)Nc1cccc(COc2cncc(C(N)=O)c2)c1
CHEMBL3805950,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-n4ccnc4)cc3)c2)c1
CHEMBL3805934,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4cccnc4)c(F)c3)c2)c1
CHEMBL3805929,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc4cn[nH]c4c3)c2)c1
CHEMBL3805923,CC(=O)Nc1cccc(COc2cncc(C(N)=O)c2)c1
CHEMBL3805890,NC(=O)c1cncc(OCc2cccc(NC(=O)/C=C/c3cccnc3)c2)c1
CHEMBL3805847,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4cccnc4)cc3)c2)c1
CHEMBL3805835,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4ccccn4)cc3)c2)c1
CHEMBL3805831,C#Cc1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1
CHEMBL3805825,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-n4cccn4)nc3)c2)c1
CHEMBL3805790,NC(=O)c1cncc(OCc2cccc(NC(=O)c3nc4ccccc4s3)c2)c1
CHEMBL3805778,NC(=O)c1cncc(OCc2cccc(NC(=O)c3c[nH]c4ccccc34)c2)c1
CHEMBL3805740,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc4cc[nH]c4c3)c2)c1
CHEMBL3805728,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(F)cc3F)c2)c1
CHEMBL3805724,CN(C)C(=O)c1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1
CHEMBL3805709,NC(=O)c1cncc(OCc2cccc(NC(=O)C3=CCCCC3)c2)c1
CHEMBL3805694,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4ccccc4)nc3)c2)c1
CHEMBL3805692,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(N4CCOCC4)cc3)c2)c1
CHEMBL3805687,CC(=O)c1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1
CHEMBL3805650,NC(=O)c1cncc(OCc2cccc(NC(=O)c3cccc(F)c3)c2)c1
CHEMBL3805641,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-n4cccc4)cc3)c2)c1
CHEMBL3805639,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4ccco4)nc3)c2)c1
CHEMBL3805632,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(N4CCCCC4)cc3)c2)c1
CHEMBL3805630,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-n4cccn4)cc3)c2)c1
CHEMBL3805586,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4ccccc4)c(F)c3)c2)c1
CHEMBL3805578,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4cccs4)nc3)c2)c1
CHEMBL3805574,CNc1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1
CHEMBL3805568,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(C(=O)O)cc3)c2)c1
CHEMBL3805547,NC(=O)c1cncc(OCc2cccc(NC(=O)/C=C/c3ccncc3)c2)c1
CHEMBL3805538,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(N4CCNCC4)cc3)c2)c1
CHEMBL3805503,NC(=O)c1cncc(OCc2cccc(NC(=O)c3cccnn3)c2)c1
CHEMBL3805492,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4ccncc4)c(F)c3)c2)c1
CHEMBL3805479,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4cccs4)cc3)c2)c1
CHEMBL3805478,Cc1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1[N+](=O)[O-]
CHEMBL3805464,NC(=O)c1cncc(OCc2cccc(NC(=O)c3cc4ccccc4[nH]3)c2)c1
CHEMBL3805448,CCN(CC)c1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1
CHEMBL3805427,CC(=O)Nc1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1
CHEMBL3805426,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(F)c(F)c3)c2)c1
CHEMBL3805381,NC(=O)c1cncc(OCc2cccc(NC(=O)c3cccc4ccccc34)c2)c1
CHEMBL3805331,NC(=O)c1cncc(OCc2cccc(NC(=O)c3cnccn3)c2)c1
CHEMBL3805306,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(C4CCCCC4)cc3)c2)c1
CHEMBL3805304,NC(=O)c1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1
CHEMBL3805277,NC(=O)c1cncc(OCc2cccc(NC(=O)c3csc4ccccc34)c2)c1
CHEMBL3805267,COC(=O)c1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1
CHEMBL3805244,NC(=O)c1cncc(OCc2cccc(NC(=O)C3CCCCC3)c2)c1
CHEMBL3805224,CC(C)c1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1
CHEMBL3805130,NC(=O)c1cncc(OCc2cccc(NC(=O)c3cc4ccccc4o3)c2)c1
CHEMBL3805112,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc4ccccc4c3)c2)c1
CHEMBL3805107,CCNc1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1
CHEMBL3805072,CNC(=O)c1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1
CHEMBL3805070,CN(C)c1ccc(C(=O)Nc2cccc(COc3cncc(C(N)=O)c3)c2)cc1
CHEMBL3805063,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-n4cccc4)nc3)c2)c1
CHEMBL3805035,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(N4CCCC4)cc3)c2)c1
CHEMBL3805022,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccccn3)c2)c1
CHEMBL3805001,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4ccccc4)cc3)c2)c1
CHEMBL3804932,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccncn3)c2)c1
CHEMBL3804923,NC(=O)c1cncc(OCc2cccc(NC(=O)/C=C/c3ccccc3)c2)c1
CHEMBL3804908,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4nccs4)cc3)c2)c1
CHEMBL3804901,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(Oc4ccccc4)cc3)c2)c1
CHEMBL3804896,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccccc3F)c2)c1
CHEMBL3804891,NC(=O)c1cncc(OCc2cccc(NC(=O)c3cc4ccccc4s3)c2)c1
CHEMBL3804871,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccccc3)c2)c1
CHEMBL3804859,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccnnc3)c2)c1
CHEMBL3804850,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(F)cc3)c2)c1
CHEMBL3804834,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-n4cnnc4)cc3)c2)c1
CHEMBL3781645,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]cn1)NC(C)=O)C(N)=O
CHEMBL3781485,CSCC[C@H](NC(=O)[C@@H]1CCCCNC(=O)CCC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N1)C(N)=O
CHEMBL3781397,CSCC[C@H](NC(=O)[C@@H]1CCCCNC(=O)CNC(=O)CCCCCCC(=O)NCC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N1)C(N)=O
CHEMBL3781226,CSCC[C@H](NC(=O)[C@@H]1CCCCNC(=O)CNC(=O)CCCCC(=O)NCC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N1)C(N)=O
CHEMBL3781129,CSCC[C@H](NC(=O)[C@@H]1CCCCNC(=O)CCCCCCC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N1)C(N)=O
CHEMBL3780552,CSCC[C@H](NC(=O)[C@@H]1CCCCNC(=O)CCCCC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N1)C(N)=O
CHEMBL3780405,CSCC[C@H](NC(=O)[C@@H]1CCCCNC(=O)CNC(=O)CCC(=O)NCC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N1)C(N)=O
CHEMBL3779989,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CO)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCNC(=O)C(F)(F)F)NC1=O
CHEMBL3771302,O=C(CSc1ncccn1)Nc1ncc(Cc2ccccc2)s1
CHEMBL3771296,CCC(Sc1nc(C)cc(C)n1)C(=O)Nc1ncc(Cc2cccc3ccc(Cl)cc23)s1
CHEMBL3771286,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccc(Br)cc34)s2)n1
CHEMBL3771278,CCC(Sc1nc(C)cc(C)n1)C(=O)Nc1ncc(Cc2cccc3ccccc23)s1
CHEMBL3771203,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccccc3C)s2)n1
CHEMBL3771164,Cc1cc(C)nc(SC(C)C(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1
CHEMBL3771035,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc(Cl)cc3)s2)n1
CHEMBL3771012,CCOc1cccc(Cc2cnc(NC(=O)CSc3nc(C)cc(C)n3)s2)c1
CHEMBL3770983,Cc1ccnc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1
CHEMBL3770979,N#C/C(=C/c1ccc(-c2cc(Cl)ccc2Cl)o1)C(=O)Nc1cccc2ncccc12
CHEMBL3770903,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1
CHEMBL3770872,COc1ccc(Cc2cnc(NC(=O)C(C)Sc3nc(C)cc(C)n3)s2)cc1
CHEMBL3770860,Cc1cc(C)nc(SC(C)C(=O)Nc2ncc(Cc3ccc(-c4ccccc4)cc3)s2)n1
CHEMBL3770857,Cc1cc(C)nc(SCC(=O)Nc2ncc(C(=O)Nc3cccc4ccccc34)s2)n1
CHEMBL3770811,Cc1nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)nc(C)c1C
CHEMBL3770797,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3c(C)ccc4ccccc34)s2)n1
CHEMBL3770731,Cc1cc(C)nc(SCC(=O)Nc2nnc(Cc3ccc(Cl)cc3)s2)n1
CHEMBL3770654,Cc1cccc(Cc2cnc(NC(=O)CSc3nc(C)cc(C)n3)s2)c1
CHEMBL3770553,CCc1cc(CC)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1
CHEMBL3770429,Cc1cc(C)nc(SCC(=O)Nc2nnc(Cc3cccc4ccccc34)s2)n1
CHEMBL3770426,O=C(CSc1ncccn1)Nc1ncc(Cc2cccc3ccccc23)s1
CHEMBL3770258,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4cc(Cl)ccc34)s2)n1
CHEMBL3770049,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccc(Cl)cc34)s2)n1
CHEMBL3769999,Cc1cc(C)nc(SC(C)C(=O)Nc2ncc(Cc3cccc4ccc(Cl)cc34)s2)n1
CHEMBL3769991,Cc1cc(C)nc(S[C@@H](C)C(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1
CHEMBL3769988,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccccc3)s2)n1
CHEMBL3769975,COc1ccc2ccccc2c1Cn1cnc2sc3c(c2c1=O)CCC(NCc1cccnc1)C3
CHEMBL3769691,CC(Sc1ncccn1)C(=O)Nc1ncc(Cc2cccc3ccccc23)s1
CHEMBL3769677,Cc1ccc(Cc2cnc(NC(=O)CSc3nc(C)cc(C)n3)s2)cc1
CHEMBL3769518,Cc1cc(C)nc(S[C@H](C)C(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1
CHEMBL3769473,O=C(CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1)Nc1nnc(Cc2ccccc2)s1
CHEMBL3769432,CC(C)[C@@H]1NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCNC(=O)C(F)(F)F)NC1=O
CHEMBL3754317,CCOC(=O)c1ccc2[nH]c(-c3ccc(N4CCCCC4)cc3)nc2c1
CHEMBL3752617,CCOC(=O)c1ccc2[nH]c(-c3ccc(N(C)C)cc3)nc2c1
CHEMBL3752548,CCOC(=O)c1ccc2[nH]c(-c3ccc(C(C)(C)C)cc3)nc2c1
CHEMBL3752305,CCOC(=O)c1ccc2[nH]c(-c3ccc(N4CCOCC4)cc3)nc2c1
CHEMBL372375,CC(NC(=O)c1ccc(/N=C/c2c(O)ccc3ccccc23)cc1)c1ccccc1
CHEMBL3609653,CC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N[C@@H](CNC(C)=O)C(N)=O
CHEMBL3609652,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(C)=O)C(N)=O
CHEMBL3609651,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(C)=O)C(N)=O
CHEMBL3609650,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CCc1ccccc1)NC(C)=O)C(N)=O
CHEMBL3609649,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](Cc1csc2ccccc12)NC(C)=O)C(N)=O
CHEMBL3609648,CC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N[C@@H](CCCCNC(C)=O)C(N)=O
CHEMBL3609647,CCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N[C@@H](CCCCNC(C)=O)C(N)=O
CHEMBL3609646,CCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N[C@@H](CCCCNC(C)=O)C(N)=O
CHEMBL3609645,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CNC(C)=O)NC(C)=O)C(N)=O
CHEMBL3608449,CC(=O)NC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](Cc1csc2ccccc12)NC(C)=O)C(N)=O
