,ID,SMILES,Model 1: SIRT2 inhibitory activity,"Probability of Model 1 ""Yes"" class prediction"
35045,144828,COCc1cc(/C=N/NC(=O)c2cc(-c3ccc(C(C)C)cc3)nc3ccccc23)ccc1OC,No,0.45133367662142687
35046,144829,CCCOc1cccc(-c2cc(C(=O)N/N=C/c3ccc(OC)c(CSCc4ccco4)c3)c3ccccc3n2)c1,Yes,0.6136033615703725
35047,144830,Cc1ccc(C(=O)N/N=C/c2cc3c(cc2Br)OCO3)s1,No,0.3512962989416425
35048,144831,O=C(Nc1ccc(Cl)cc1F)c1sc2cc([N+](=O)[O-])ccc2c1Cl,No,0.42811297065996723
35049,144832,Cc1nn(C)c(C(=O)N/N=C/c2ccccc2I)c1Cl,No,0.34329376238736653
35050,144833,CCOc1ccccc1NC(=O)c1c(Cl)c(C)nn1C,No,0.4068568563748188
35051,144834,Cc1ccc(/C=N/NC(=O)CSc2nnc(CNc3ccc(Br)cc3)n2C)cc1,Yes,0.5231046484666085
35052,144835,C/C(=N/NC(=O)c1ccc(Cn2cc([N+](=O)[O-])cn2)o1)c1cccc(NC(=O)COc2ccc(Cl)cc2)c1,Yes,0.5170034548741633
35053,144836,CCCCOc1ccc(-c2cc(C(=O)Nc3ccc4c(c3)OCCO4)c3ccccc3n2)cc1,Yes,0.552033386634491
35054,144837,Cc1ccccc1/C=N\NC(=O)c1ccc(Cn2cccn2)o1,No,0.34726228328790104
35055,144838,CCOC(=O)c1c(NC(=O)C2CCC2)sc2c1CCCC2,Yes,0.5450554304415572
35056,144839,CC(C)OC(=O)c1c(-c2ccc3ccccc3c2)csc1NC(=O)c1cccnc1,Yes,0.6912264027548026
35057,144840,Cc1ccccc1Cn1ccc(NC(=O)CCCC(=O)O)n1,No,0.24636486032433622
35058,144841,Cn1ncc(Cl)c1C(=O)N/N=C/c1cc2c(cc1[N+](=O)[O-])OCO2,No,0.36652458284962824
35059,144842,C/C(=N\NC(=O)C1(C)CC1(Br)Br)c1cccc(NC(=O)c2ccc(C)o2)c1,No,0.48565127774163913
35060,144843,O=C(c1cccc(Cn2cc(Br)c([N+](=O)[O-])n2)c1)N1CCN(C(=O)c2ccco2)CC1,Yes,0.533986999130045
35061,144844,O=C(N/N=C\c1ccccc1Cl)c1ccc(Cl)s1,No,0.26554195683302445
35062,144845,CC(C)OC(=O)c1c(NC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)sc2c1CCC2,No,0.3872949952947595
35063,144846,CCn1cc(/C=N/NC(=O)c2ccc(Cl)cc2)cn1,No,0.3945581128428794
35064,144847,CCCOc1cccc(-c2cc(C(=O)NC3CCCC3)c3ccccc3n2)c1,Yes,0.5844994677944758
35065,144848,O=C(c1cccc(COc2ccc(Br)cc2)c1)N1CCc2ccccc21,Yes,0.5384311777214347
35066,144849,CCn1ccc(C(=O)Nc2cc([N+](=O)[O-])ccc2OC)n1,No,0.3433057291317384
35067,144850,COC(=O)c1c(NC(=O)c2c(-c3ccccc3)noc2C)sc(C)c1-c1ccc(C)cc1C,No,0.39736965820906656
35068,144851,CC(Oc1ccc(Br)cc1)C(=O)Nc1nc(-c2cccc3ccccc23)cs1,No,0.4011173504020667
35069,144852,O=C(Nc1cccc2ccccc12)c1ccc(Cl)s1,No,0.34533806982316884
35070,144853,Cn1ncc([N+](=O)[O-])c1C(=O)Nc1nc2ccccc2n1CCN1CCCCC1,No,0.3399104887268704
35071,144854,COc1ccc(-c2cc(C(=O)N/N=C/c3ccc(SC)cc3)c3ccccc3n2)cc1,No,0.4437044126643748
35072,144855,COc1ccc(C2C(C(=O)Nc3ccc(Br)cn3)=C(C)NC3=C2C(=O)CC(C)(C)C3)cc1COc1cccc(Cl)c1Cl,Yes,0.5422518647783007
35073,144856,CCOc1cc(/C=N/NC(=O)c2cc(-c3cccc(OC(C)C)c3)nc3ccccc23)ccc1O,Yes,0.5492148256359849
35074,144857,CCc1ccc(-c2n[nH]cc2C=NNS(=O)(=O)c2ccc(Cl)cc2)cc1,No,0.43932673539463973
35075,144858,CCCOC(=O)c1c(NC(=O)c2c(-c3ccccc3)noc2C)sc(C)c1CC,No,0.3726459483156679
35076,144859,CCOC(=O)c1c(-c2ccc(F)cc2)csc1NC(=O)c1c(OCC)ccc2ccccc12,No,0.49892215311184707
35077,144860,COc1ccc(/C=N/NC(=O)c2cc(-c3cccc(OC(C)C)c3)nc3ccccc23)c(OC)c1OC,No,0.4337575089215349
35078,144861,Cc1c(Br)c(C(=O)N/N=C/c2cccc(Cl)c2Cl)nn1C,No,0.280408154864314
35079,144862,O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)c1ccn(Cc2cccc(Br)c2)n1,No,0.40296426134373886
35080,144863,Cc1cccc(/C=N/NC(=O)c2nn(C)c(C)c2Br)c1,No,0.36195755147627096
35081,144864,COc1cccc(-c2cc(C(=O)N/N=C/c3ccco3)c3ccccc3n2)c1,No,0.41599920557002595
35082,144865,O=C(NC12CC3CC(CC(C3)C1)C2)c1sc2cc(Cl)ccc2c1Cl,No,0.3003001804852548
35083,144866,Cc1c(C(N)=O)sc(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1C(=O)OC(C)C,No,0.4650404038239568
35084,144867,O=C(N/N=C/c1cccc(OCc2ccccc2)c1)c1csc2ccccc12,Yes,0.5486546542278057
35085,144868,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NN=Cc1c[nH]nc1-c1ccccc1,No,0.432526915440457
35086,144869,CCC1CCc2c(sc(NC(=O)Nc3ccc(Cl)c(Cl)c3)c2C(=O)OC(C)C)C1,Yes,0.5187077149419851
35087,144870,CCN(CC)c1ccc(/C=N/NC(=O)c2csc3c2CCCC3)cc1,No,0.45652145580112014
35088,144871,Cc1ccc(C)c(-c2cc(C(=O)Nc3ccccc3[N+](=O)[O-])c3ccccc3n2)c1,No,0.34785832137620504
35089,144872,O=C(NNC(=O)C1CC1)Nc1ccc(Cl)cc1,No,0.2736085962961574
35090,144873,O=C(NNC(=O)c1sc2cccc(Cl)c2c1Cl)Nc1ccccc1,No,0.26750024046784787
35091,144874,CCOC(=O)c1c(NC(=O)c2c(OCC)ccc3ccccc23)sc2ccccc12,Yes,0.5031069293368038
35092,144875,O=C(N/N=C/c1ccccc1F)c1csc2ccccc12,No,0.3023758797336535
35093,144876,CCc1ccc2c(Cl)c(C(=O)N/N=C/c3ccc(OC)c(COc4ccc(F)cc4)c3)sc2c1,Yes,0.5672988952195017
35094,144877,Cc1ccsc1C(=O)N/N=C/c1ccc2ccccc2c1O,No,0.43505829778119476
35095,144878,O=C(N/N=C/c1ccc2c(c1)OCO2)c1sc2cccc(Cl)c2c1Cl,No,0.3699301885587595
35096,144879,Cc1ccc(-c2cc(C(=O)N/N=C/c3cccnc3)c3ccccc3n2)cc1C,No,0.46448408575476535
35097,144880,O=C(N/N=C/c1cccc(Oc2ccccc2)c1)c1sc2cc(Cl)ccc2c1Cl,No,0.38165692287676795
35098,144881,CCOc1ccc(C2C(C#N)=C(N)N(c3ccc(Cl)cc3[N+](=O)[O-])C3=C2C(=O)CC(c2ccccc2)C3)cc1,Yes,0.5475503208304947
35099,144882,CCOc1cccc(/C=N/NC(=O)c2cc(-c3ccc(OC)cc3)nc3ccccc23)c1O,No,0.4652656046473182
35100,144883,Cn1c(CNc2cccc(Cl)c2)nnc1SCC(=O)N/N=C/c1ccc2c(c1)OCO2,Yes,0.5586528171284616
35101,144884,Cc1c(C)n(C)c2ccc(C(=O)NC3C4CC5CC(C4)CC3C5)cc12,No,0.30976994447327844
35102,144885,COC(=O)c1ccc(C)c(NC(=O)c2csc3c2CCCC3)c1,No,0.38331804274314113
35103,144886,C/C(=N\NC(=O)COc1ccccc1[N+](=O)[O-])c1ccc(NC(=O)c2ccc(C)s2)cc1,No,0.4488710048938044
35104,144887,CCCc1ccc(-c2cc(C(=O)N/N=C/c3cccnc3)c3ccccc3n2)cc1,No,0.475434848375282
35105,144888,CCOC(=O)c1c(-c2cccc3ccccc23)csc1NC(=O)c1ccc2c(c1)OCO2,No,0.4624590226022083
35106,144889,COc1ccccc1-c1cc(C(=O)Nc2ccc(C)c([N+](=O)[O-])c2)c2ccccc2n1,No,0.3425564931276532
35107,144890,O=C(c1sc2cc(F)ccc2c1Cl)N1CCc2ccccc21,No,0.3473777761950003
35108,144891,C/C(=N\NC(=O)c1ccncc1)c1cccc(NC(=O)c2ccc(C(C)(C)C)cc2)c1,No,0.47941874599028095
35109,144892,O=C(NN=Cc1c(F)c(F)c(F)c(F)c1F)c1ccc(Cn2cc(Br)cn2)o1,No,0.42399542903179
35110,144893,COc1ccccc1NC(=O)c1sc2nc(C(F)(F)F)cc(-c3ccco3)c2c1N,No,0.4638996976274932
35111,144894,COc1ccc(C2C(C#N)=C(N)N(c3ccc(Cl)cc3[N+](=O)[O-])C3=C2C(=O)CC(C)(C)C3)cc1COc1ccc(Br)cc1,Yes,0.5199073825037716
35112,144895,Cc1ccc(NC(=O)N(C)Cc2cn(C)nc2C)cc1,No,0.32984062169211975
35113,144896,COc1ccc(/C=N/NC(=O)COc2ccc(C(C)(C)C)cc2)cc1Cn1nc(C)cc1C,Yes,0.5092017481313025
35114,144897,CC(C)Oc1cccc(-c2cc(C(=O)N/N=C/c3cccc(Br)c3)c3ccccc3n2)c1,No,0.44158045522520156
35115,144898,CCCCOc1ccc(-c2cc(C(=O)N/N=C/c3ccncc3)c3ccccc3n2)cc1,Yes,0.6297756525026629
35116,144899,C/C(=N\NC(=O)c1nn(C)cc1I)c1cccc(NC(=O)COc2ccc(Cl)cc2Cl)c1,No,0.4874920210400194
35117,144900,CC(C/C=N/NC(=O)c1csc2ccccc12)c1ccccc1,No,0.4344930129700768
35118,144901,CC(NC(=O)c1ccc(COc2ccccc2[N+](=O)[O-])o1)c1ccccc1,Yes,0.5080204059018671
35119,144902,CCc1ccc2c(Cl)c(C(=O)N/N=C/c3ccc(C)s3)sc2c1,No,0.32619160391309493
35120,144903,CCCOc1cccc(-c2cc(C(=O)N/N=C/c3ccccn3)c3ccccc3n2)c1,Yes,0.5573078073996383
35121,144904,Cc1nn(C)c(C(=O)N/N=C/c2ccncc2)c1Cl,No,0.4605919558203094
35122,144905,CCc1ccc2c(Cl)c(C(=O)N/N=C(\C)c3cccc(NC(=O)C(C)C)c3)sc2c1,No,0.43567492654674117
35123,144906,Cc1nn(C)c(C(=O)N/N=C/c2ccc([N+](=O)[O-])cc2)c1[N+](=O)[O-],No,0.3335581483829208
35124,144907,Cc1c([N+](=O)[O-])c(C(=O)Nc2cc([N+](=O)[O-])ccc2Cl)nn1C,No,0.2899070018017153
35125,144908,C/C(=N\NC(=O)c1csc2ccccc12)c1cccc(NC(=O)C(C)(C)C)c1,No,0.4506914176891408
35126,144909,Cc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCCCCCCCC3)cc1,No,0.3403858409446459
35127,144910,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2)c1C,No,0.26562790258573393
35128,144911,Cc1ccc(NC(=O)Cn2nc(-c3ccc(C)c([N+](=O)[O-])c3)c3ccccc3c2=O)cc1,No,0.4097899058192008
35129,144913,COC(=O)c1ccc(/C=N/NC(=O)c2csc3c2CCCC3)cc1,No,0.419133973409067
35130,144914,Cc1ccc(/C=N/NC(=O)CSc2nnc(-c3ccc(Br)cc3)n2C)cc1,No,0.3733716926888531
35131,144915,Cc1nn(C)c(C(=O)N/N=C/c2cccnc2)c1Cl,No,0.47118496430006224
35132,144916,Cc1ccc(C)c(-c2cc(C(=O)N/N=C/c3ccc(F)cc3)c3ccccc3n2)c1,No,0.38235896415820114
35133,144917,COc1ccc(/C=N\NC(=O)c2ccc(Cn3cc([N+](=O)[O-])cn3)o2)c(OC)c1C,No,0.4167144042432641
35134,144918,CCn1cc(/C=N\NC(=O)c2cc(Cl)ccc2OC)c(C)n1,No,0.4158915134574197
35135,144919,CCOC(=O)c1c(-c2cccc(Br)c2)csc1NC(=O)c1ccc2c(c1)OCO2,No,0.4511806106881964
35136,144920,COc1cc(/C=N/NC(=O)c2cc(-c3cccc(Br)c3)nc3ccccc23)cc(OC)c1O,No,0.390886119264113
35137,144921,CC(=NNC(=O)CSc1nnc(-c2cccc(Br)c2)n1C)c1ccc([N+](=O)[O-])cc1,No,0.38035426927603716
35138,144922,Cc1nn(C(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c(C)c1Cl,No,0.32634185805369426
35139,144923,O=C(Nc1cccc([N+](=O)[O-])c1)C12CC3CC(C1)CC(n1cnc([N+](=O)[O-])n1)(C3)C2,No,0.43825343358857566
35140,144924,COc1nn(C(C)C(=O)N/N=C(\C)c2ccc(NC(=O)C(C)Oc3ccc(Cl)cc3C)cc2)cc1[N+](=O)[O-],No,0.4931602876076418
35141,144925,Cc1nn(C)cc1CNC(=O)c1ccc(Cl)cc1[N+](=O)[O-],No,0.37151418486596316
35142,144926,Cn1ncc(Cl)c1C(=O)N/N=C/c1ccccn1,No,0.3718779698261571
35143,144927,CC1CCc2cc(F)ccc2N1C(=O)c1cc(-c2ccccc2Cl)nc2ccccc12,No,0.36420676410103114
35144,144928,COC(=O)c1c(-c2cc(C)ccc2C)csc1NC(=O)c1ccc([N+](=O)[O-])c(C)c1,No,0.2565438115983691
35145,144929,COc1[nH]nc(C(=O)Nc2cc(C)cc(C)c2)c1[N+](=O)[O-],No,0.2731252445197205
35146,144930,CCOc1ccc(NC(=O)C23CC4CC(C2)CC(n2cnc(Br)n2)(C4)C3)c([N+](=O)[O-])c1,No,0.47491051295962866
35147,144931,COc1ccc(OC)c(/C=N\NC(=O)c2ccn(C)n2)c1,No,0.2828962321845728
35148,144932,COc1ccc(-c2n[nH]cc2C=NNC(=O)c2ccc(-c3ccccc3)cc2)cc1,No,0.4208750594050459
35149,144933,COc1cc([N+](=O)[O-])ccc1NC(=O)c1cnn(C)c1,No,0.38340285437571886
35150,144934,COC(=O)c1cc(NC(=O)/C=C/c2cnn(C)c2)cc(C(=O)OC)c1,No,0.437059914550123
35151,144935,N#CC1=C(N)N(c2cc(Cl)cc(Cl)c2)C2=C(C(=O)CC(c3ccccc3)C2)C1c1ccc2c(c1)OCO2,No,0.47214165192025875
35152,144936,O=C(c1cc(-c2ccc(Cl)s2)nc2ccccc12)N1CCN(c2cccc(C(F)(F)F)c2)CC1,Yes,0.5201406292803503
35153,144937,O=C(NNC(=O)c1csc2c1CCCC2)Nc1cccc(Cl)c1,No,0.3937038701178779
35154,144938,CCn1ncc(Cl)c1C(=O)Nc1cc([N+](=O)[O-])ccc1OC,No,0.32330735359212603
35155,144939,CC1(C)CC(=O)C2=C(C1)N(c1cccnc1)C(N)=C(C#N)C2c1cccs1,Yes,0.5078891372053287
35156,144940,COC(=O)c1c(-c2ccc3ccccc3c2)csc1NC(=O)c1cccs1,Yes,0.5453890680809754
35157,144941,Cc1c([N+](=O)[O-])c(C(=O)Nc2cccc([N+](=O)[O-])c2)nn1C,No,0.3493189840967179
35158,144942,CCCOC(=O)c1c(-c2ccc(C(C)(C)C)cc2)csc1NC(=O)c1ccc([N+](=O)[O-])cc1,No,0.3088718358603455
35159,144943,Cc1ccc(OCc2ccc(C(=O)Nc3ncc(C)s3)o2)c([N+](=O)[O-])c1,No,0.40828503972261887
35160,144944,Cc1cc(OCc2ccc(/C=N/NC(=O)c3csc4ccccc34)o2)ccc1Cl,No,0.4637380968548364
35161,144945,Cc1ccc(NC(=O)c2sc3cc([N+](=O)[O-])ccc3c2Cl)cc1C,No,0.28616735277806166
35162,144946,O=C(N/N=C/c1cnc2ccccc2n1)c1cccc(F)c1,No,0.3325190184541677
35163,144947,O=C(N/N=C\c1cc([N+](=O)[O-])ccc1O)c1ccc(Cn2cc(Br)cn2)o1,No,0.4086514362748633
35164,144948,COc1cccc(/C=N/NC(=O)c2[nH]c(C)c(C(=O)N/N=C/c3cccc(OC)c3O)c2C)c1O,No,0.2924554640219251
35165,144949,CCCOc1ccc(/C=N/NC(=O)c2cc(-c3ccc(OC)cc3)nc3ccccc23)cc1,Yes,0.5346329280255576
35166,144950,CC(C)OC(=O)c1c(-c2ccc3ccccc3c2)csc1NC(=O)c1ccco1,Yes,0.5688546746373248
35167,144951,CC1CCc2cc(F)ccc2N1C(=O)c1ccc(COc2ccccc2Br)o1,No,0.48135623263980254
35168,144952,CCC(=O)Nc1ccc(/C(C)=N/NC(=O)c2c(-c3ccccc3Cl)noc2C)cc1,No,0.32352458659352734
35169,144953,Cc1nn(-c2ccccc2)c(C)c1/C=C/C(=O)N1CCSCC1,No,0.3828327592089608
35170,144954,CCn1ncc(/C=N/NC(=O)Cc2ccc([N+](=O)[O-])cc2)c1C,No,0.303896869568228
35171,144955,COc1ccccc1-c1cc(C(=O)N/N=C/c2ccc(C)cc2)c2ccccc2n1,No,0.3630008037143861
35172,144956,CCCCNC(=O)NNC(=O)c1cccc2ccccc12,No,0.34431764241501744
35173,144957,CC(C)Oc1ccc(-c2cc(C(=O)N/N=C/c3cccc(OCc4ccccc4)c3)c3ccccc3n2)cc1,Yes,0.5782070925212917
35174,144958,CSc1ccccc1NC(=O)c1c([N+](=O)[O-])c(C)nn1C,No,0.32709098966106714
35175,144959,O=C(N/N=C\c1c(F)cccc1Cl)c1ccc(Cn2cc(Br)cn2)o1,No,0.41008319013444083
35176,144960,O=C(Nc1cc(Sc2ccccn2)cc([N+](=O)[O-])c1)c1ccc(Cl)cc1,No,0.426994315770628
35177,144961,CCOC(=O)c1c(-c2ccc3ccccc3c2)csc1NC(=O)C1CCCO1,Yes,0.5371450392235194
35178,144962,O=C(N/N=C/c1ccc(-c2cc([N+](=O)[O-])ccc2Cl)o1)C(c1ccccc1)c1ccccc1,No,0.48774511248833186
35179,144963,COc1ccc(NC(=O)c2sc3nc(C(F)(F)F)cc(C)c3c2N)cc1OC,No,0.4386513030356634
35180,144964,Cc1occc1C(=O)Nc1sc2c(c1C(N)=O)CCCCCCCCCC2,No,0.40267737614523086
35181,144965,CCOC(=O)c1c(NC(=O)C2(C)CC2(Cl)Cl)sc2c1CCCCC2,No,0.40170479349888577
35182,144966,Cc1ccc(Cl)cc1NC(=O)c1sc2cc([N+](=O)[O-])ccc2c1Cl,No,0.33985358359821205
35183,144967,Cc1ccc(/C=N\NC(=O)c2ccc(Cn3cc([N+](=O)[O-])cn3)o2)cc1,No,0.40852223351254147
35184,144968,COc1cc(C=C2C(=O)NC(=O)N(c3ccc(C45CC6CC(CC(C6)C4)C5)cc3)C2=O)cc(I)c1OC,Yes,0.5676604086981238
35185,144969,COC(=O)c1ccc(/C=N/NC(=O)c2cc(-c3cc(C)ccc3C)nc3ccccc23)cc1,No,0.4017661013353438
35186,144970,Cc1ccsc1/C=N/NC(=O)c1sccc1C,No,0.31721739806520155
35187,144971,COc1cc(NS(=O)(=O)c2ccc(NC(=O)c3cccc(OC(F)(F)C(F)F)c3)cc2)nc(OC)n1,No,0.2715411724158134
35188,144972,CCc1ccc(/C=N\NC(=O)c2ccc(COc3ccc4c(c3)CCC4)o2)s1,No,0.4643256475580202
35189,144973,C/C(=N\NC(=O)c1sc2cc([N+](=O)[O-])ccc2c1Cl)c1ccc(NC(=O)c2ccoc2C)cc1,No,0.3834420544593964
35190,144974,CCOC(=O)c1cc(C(C)C)sc1NC(=O)c1c(-c2ccccc2Cl)noc1C,No,0.4122326506363966
35191,144975,COC(=O)c1sc(NC(=O)c2c(-c3ccccc3Cl)noc2C)c(C(=O)OC(C)C)c1C,No,0.3564779181856651
35192,144976,COc1ccc(C2C(C#N)=C(N)N(c3ccc([N+](=O)[O-])cc3Cl)C3=C2C(=O)CC(C)(C)C3)cc1CSc1ccccn1,No,0.48073184687206466
35193,144977,Cc1cc(OCC(=O)N2CCc3ccccc32)ccc1[N+](=O)[O-],No,0.4145693659843988
35194,144978,CCn1cc([N+](=O)[O-])c(C(=O)NNC(=O)COc2c(Cl)cc(Cl)cc2Cl)n1,No,0.4839578239402662
35195,144979,CCc1ccc(-c2cc(C(=O)N/N=C/c3ccccc3O)c3ccccc3n2)cc1,No,0.34451165407659967
35196,144980,Cc1ccc2c(c1)C1CN(C)CCC1N2C(=O)Cc1ccc(Cl)cc1,No,0.44458146580602764
35197,144981,CC(C)(C)C1CCc2c(sc(NC(=O)Nc3ccc(Cl)cc3)c2C(N)=O)C1,No,0.47009473618441583
35198,144982,O=C(N/N=C\c1ccccc1I)c1ccc(Cn2cc([N+](=O)[O-])cn2)o1,No,0.3861001904806653
35199,144983,CCn1ncc(Cl)c1C(=O)Nc1ccc(OC)cc1,No,0.2799188567422013
35200,144984,Cc1cc(OCC(=O)NNC(=O)NC23CC4CC(CC(C4)C2)C3)cc(C)c1Cl,No,0.4367245303157454
35201,144985,CCn1ncc(Cl)c1C(=O)NCc1ccc(C)cc1,No,0.2627348938039794
35202,144986,O=C(N/N=C\c1cccnc1)c1ccc(COc2ccc3c(c2)CCC3)o1,Yes,0.5618646882646926
35203,144987,C/C(=N\NC(=O)c1c(Br)c(C)nn1C)c1cccc(NC(=O)c2ccccc2C)c1,No,0.3581704768862431
35204,144988,COc1ccc(-c2n[nH]cc2C=NNS(=O)(=O)c2ccc(Cl)cc2)cc1,No,0.4231494953065718
35205,144989,Cc1nn(C)c(C(=O)N/N=C/c2ccc(C(F)(F)F)cc2)c1[N+](=O)[O-],No,0.3296799217677748
35206,144991,CC(C)(C)C1CCc2c(sc(NC(=O)C3(C)CC3(Br)Br)c2C(N)=O)C1,Yes,0.5305964805556154
35207,144992,CCOc1ccc2nc(NC(=O)c3nn(C)c(C)c3[N+](=O)[O-])sc2c1,No,0.4030001361565378
35208,144993,Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)Nc3cccc([N+](=O)[O-])c3)cc12,No,0.4135530568090446
35209,144995,COc1ccc(C2C(C#N)=C(N)N(c3cccc(C(F)(F)F)c3)C3=C2C(=O)CCC3)cc1COc1ccc(C)cc1[N+](=O)[O-],Yes,0.5195177744764995
35210,144996,C/C(=N/NC(=O)c1ccc(Cn2cc(Br)cn2)o1)c1ccc(NC(=O)C(C)Oc2ccc(Cl)cc2C)cc1,No,0.4972468804539986
35211,144997,COC(=O)c1ccc(/C=N/NC(=O)c2ccc(COc3cc(Cl)ccc3Cl)o2)cc1,No,0.48692937791794
35212,144998,COC(=O)c1c(NC(=O)c2ccc3c(c2)OCO3)sc(C)c1-c1ccc(Cl)cc1,No,0.33265577405116714
35213,144999,COc1ccc(-c2cc(C(=O)N/N=C/c3cc(OC)c(OC)cc3OC)c3ccccc3n2)cc1,No,0.30775955629140644
35214,145000,CCC(C)c1ccccc1NC(=O)c1csc2c1CCCC2,No,0.491179374941065
35215,145001,CCOc1cccc(-c2cc(C(=O)NNC(=O)Nc3ccc(Cl)cc3)c3ccccc3n2)c1,No,0.46050235299995196
35216,145002,Cc1c(Cl)c(C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)nn1C,No,0.2457942386141044
35217,145003,COc1ccccc1/C=N/NC(=O)c1cc(-c2cc(C)ccc2C)nc2ccccc12,No,0.32117091520328006
35218,145004,O=C(Nc1nc(-c2ccccc2Cl)cs1)C1c2ccccc2Oc2ccccc21,No,0.2454287271753163
35219,145005,C/C(=N/NC(=O)c1ccc(COc2cc(C)cc(C)c2)o1)c1cccc(NC(=O)C2CCC2)c1,Yes,0.5877188496195928
35220,145006,CCn1ccc(C(=O)Nc2c(C)cc(C)cc2C)n1,No,0.35120619216549376
35221,145007,COc1ccc(OC)c(NC(=O)c2c(Cl)c(C)nn2C)c1,No,0.2999919694906205
35222,145008,CCCCOc1ccc(-c2cc(C(=O)N/N=C/c3ccc(OC)cc3OC)c3ccccc3n2)cc1,Yes,0.5180813300921872
35223,145010,C/C(=N\NC(=O)c1cccc2ccccc12)c1cccc(NC(=O)COc2ccc(Cl)cc2C)c1,No,0.43770512126122185
35224,145011,CC(C)Oc1cccc(-c2cc(C(=O)N3CCN(C(=O)c4ccco4)CC3)c3ccccc3n2)c1,No,0.49081908333976365
35225,145012,COc1cc(NC(=O)C23CC4CC(C2)CC(n2cnc(Cl)n2)(C4)C3)c(C(C)=O)cc1OC,No,0.42004836050878297
35226,145013,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1nc2ccccc2n1CCN1CCOCC1,No,0.37406462979389
35227,145014,CCOc1cc(/C=C2\C(=O)N(c3ccc(C(=O)O)cc3)N=C2C)cc(Cl)c1OC(C)C,No,0.44323559555769815
35228,145016,NC(=O)c1c(NC(=O)COc2ccccc2Cl)sc2c1CCCCC2,No,0.4249275616258589
35229,145017,COc1ccc(-c2cc(C(=O)N/N=C(\C)c3cccc(NC(=O)c4ccc(Br)o4)c3)c3ccccc3n2)cc1OC,No,0.45717863906133305
35230,145018,COc1cc(Br)cc(/C=N/NC(=O)CSc2nnc(-c3ccc(C)cc3)n2C)c1O,No,0.389916215301245
35231,145019,Cn1ncc(Cl)c1C(=O)N/N=C/c1cccc([N+](=O)[O-])c1,No,0.36302669061667825
35232,145020,CCOC(=O)c1c(NC(=O)c2c(-c3ccccc3Cl)noc2C)sc(C(=O)Nc2ccccc2OC)c1C,No,0.42529308712057623
35233,145021,CC1(C(=O)N/N=C/c2cccn2-c2cccc([N+](=O)[O-])c2)CC1(Br)Br,No,0.4735824065476753
35234,145022,CC(C)(C)c1ccc(/C=N/NC(=O)c2cc(-c3ccc(Cl)cc3)nc3ccccc23)cc1,No,0.3548172821606759
35235,145023,CC(C)Oc1ccccc1-c1cc(C(=O)N/N=C/c2cccc(F)c2)c2ccccc2n1,No,0.42379758731870104
35236,145024,C/C(=N\NC(=O)C1CCCCC1)c1cccc(NC(=O)C2CCCC2)c1,Yes,0.5659578053826975
35237,145025,CCc1c(C)sc(NC(=O)c2cc(-c3ccccc3)nc3ccccc23)c1C(N)=O,No,0.42663441462918017
35238,145026,CCc1ccc(-c2csc(NC(=O)Nc3cccc(Cl)c3)c2C(=O)OC)cc1,No,0.3656191516420749
35239,145027,O=C(c1csc2c1CCCC2)N1CCCc2ccccc21,No,0.3851568745764128
35240,145028,COc1cc(NS(=O)(=O)c2ccc(NC(=O)c3ccc(COc4ccc(C)cc4[N+](=O)[O-])o3)cc2)nc(OC)n1,No,0.42136354052933367
35241,145029,CCOc1ccc(-c2cc(C(=O)N/N=C/c3c(O)ccc4ccccc34)c3ccccc3n2)cc1,Yes,0.6098716796459207
35242,145030,COc1ccc(C(=O)Nc2sc(C(=O)Nc3ccc(C)cc3C)c(C)c2C(=O)OC(C)C)cc1[N+](=O)[O-],No,0.34440997055516254
35243,145031,COc1ccccc1C(=O)Nc1sc2c(c1C(N)=O)CCCCCCCCCC2,No,0.37939316443960747
35244,145032,C/C(=N\NC(=O)c1cc(-c2ccc(Cl)cc2Cl)nc2ccccc12)c1cccc(NC(=O)C(C)C)c1,No,0.44237444156578376
35245,145033,C/C(=N\NC(=O)c1csc2c1CCCC2)c1cccc(NC(=O)c2ccc(Cl)s2)c1,No,0.45661083170502687
35246,145034,CCCOc1ccc(-c2cc(C(=O)Nc3ccc([N+](=O)[O-])cc3OC)c3ccccc3n2)cc1,Yes,0.5451017120613274
35247,145035,CCC(CC)C(=O)Nc1cccc(/C(C)=N/NC(=O)c2c(Br)cnn2C)c1,No,0.4170719916792243
35248,145036,Cc1ccc(NC(=O)c2sc3nc(C(F)F)cc(C)c3c2N)c(C)c1,No,0.4017838797961499
35249,145037,CCOC(=O)COc1c(Br)cc(/C=C2/S/C(=N\c3cccc4ccccc34)NC2=O)cc1OC,Yes,0.5022157671988927
35250,145038,COc1ccc(/C=N/NC(=O)c2cc(-c3ccc(Cl)cc3Cl)nc3ccccc23)c(OC)c1C,No,0.35579770395322935
